Entity,Code,Day,total_distributed
North Carolina,,2021-10-14,14997940
North Carolina,,2021-10-15,15106700
North Carolina,,2021-10-16,15144270
North Carolina,,2021-10-17,15135200
North Carolina,,2021-10-18,15134680
North Carolina,,2021-10-19,15184710
North Carolina,,2021-10-20,15236810
North Carolina,,2021-10-21,15282030
North Carolina,,2021-10-22,15353510
North Carolina,,2021-10-23,15391890
North Carolina,,2021-10-24,15388530
North Carolina,,2021-10-25,15385870
North Carolina,,2021-10-26,15503720
North Carolina,,2021-10-27,15667170
North Carolina,,2021-10-28,15736130
North Carolina,,2021-10-29,15905890
North Carolina,,2021-10-30,16063170
North Carolina,,2021-10-31,16061070
North Carolina,,2021-11-01,16053970
North Carolina,,2021-11-02,16201970
North Carolina,,2021-11-03,16344910
North Carolina,,2021-11-04,16498620
North Carolina,,2021-11-05,16548780
North Carolina,,2021-11-06,16561840
North Carolina,,2021-11-07,16624290
North Carolina,,2021-11-08,16624290
North Carolina,,2021-11-09,16716820
North Carolina,,2021-11-10,16875440
North Carolina,,2021-11-12,17071880
North Carolina,,2021-11-13,17160000
North Carolina,,2021-11-14,17157740
North Carolina,,2021-11-15,17154460
North Carolina,,2021-11-16,17259860
North Carolina,,2021-11-17,17330310
North Carolina,,2021-11-18,17392190
North Carolina,,2021-11-19,17446020
North Carolina,,2021-11-20,17606790
North Carolina,,2021-11-21,17601850
North Carolina,,2021-11-22,17596250
North Carolina,,2021-11-23,17618970
North Carolina,,2021-11-24,17691300
North Carolina,,2021-11-29,17641080
North Carolina,,2021-11-30,17711400
North Carolina,,2021-12-01,17848100
North Carolina,,2021-12-02,17877500
North Carolina,,2021-12-03,17931260
North Carolina,,2021-12-04,17930700
North Carolina,,2021-12-05,17903560
North Carolina,,2021-12-06,17893360
North Carolina,,2021-12-07,17959160
North Carolina,,2021-12-08,18043640
North Carolina,,2021-12-09,18070080
North Carolina,,2021-12-10,18123090
North Carolina,,2021-12-11,18212050
North Carolina,,2021-12-12,18217480
North Carolina,,2021-12-13,18217640
North Carolina,,2021-12-14,18284210
North Carolina,,2021-12-15,18366030
North Carolina,,2021-12-16,18414940
North Carolina,,2021-12-17,18520570
North Carolina,,2021-12-18,18522640
North Carolina,,2021-12-19,18510350
North Carolina,,2021-12-20,18488090
North Carolina,,2021-12-21,18506900
North Carolina,,2021-12-22,18625630
North Carolina,,2021-12-23,18704850
North Carolina,,2021-12-27,18638920
North Carolina,,2021-12-28,18638780
North Carolina,,2021-12-29,18794250
North Carolina,,2021-12-30,18832380
North Carolina,,2022-01-04,18826800
North Carolina,,2022-01-05,18923600
North Carolina,,2022-01-06,19284400
North Carolina,,2022-01-07,19284400
North Carolina,,2022-01-08,19426790
North Carolina,,2022-01-09,19424490
North Carolina,,2022-01-10,19427970
North Carolina,,2022-01-11,19454260
North Carolina,,2022-01-12,19597200
North Carolina,,2022-01-13,19625500
North Carolina,,2022-01-14,19682920
North Carolina,,2022-01-15,19765820
North Carolina,,2022-01-18,19765820
North Carolina,,2022-01-19,19792420
North Carolina,,2022-01-20,19850000
North Carolina,,2022-01-21,19923100
North Carolina,,2022-01-22,19970100
North Carolina,,2022-01-23,19970100
North Carolina,,2022-01-24,19970100
North Carolina,,2022-01-25,20010400
North Carolina,,2022-01-26,20049100
North Carolina,,2022-01-27,20066100
North Carolina,,2022-01-28,20116400
North Carolina,,2022-01-29,20149700
North Carolina,,2022-01-30,20149700
North Carolina,,2022-01-31,20149700
North Carolina,,2022-02-01,20181200
North Carolina,,2022-02-02,20227300
North Carolina,,2022-02-03,20260500
North Carolina,,2022-02-04,20279700
North Carolina,,2022-02-05,20280600
North Carolina,,2022-02-06,20280600
North Carolina,,2022-02-07,20280600
North Carolina,,2022-02-08,20312900
North Carolina,,2022-02-09,20367000
North Carolina,,2022-02-10,20393500
North Carolina,,2022-02-11,20419300
North Carolina,,2022-02-12,20456000
North Carolina,,2022-02-13,20456000
North Carolina,,2022-02-14,20456000
North Carolina,,2022-02-15,20464800
North Carolina,,2022-02-16,20498500
North Carolina,,2022-02-17,20705400
North Carolina,,2022-02-18,20732200
North Carolina,,2022-02-19,20744900
North Carolina,,2022-02-22,20762000
North Carolina,,2022-02-23,20810700
North Carolina,,2022-02-24,20827700
North Carolina,,2022-02-25,20863600
North Carolina,,2022-02-26,20867200
North Carolina,,2022-02-28,20881600
North Carolina,,2022-03-01,20885300
North Carolina,,2022-03-02,20915600
North Carolina,,2022-03-03,20928600
North Carolina,,2022-03-04,20951000
North Carolina,,2022-03-05,20963500
North Carolina,,2022-03-06,20963500
North Carolina,,2022-03-07,20963500
North Carolina,,2022-03-08,20980300
North Carolina,,2022-03-09,21016900
North Carolina,,2022-03-10,21026800
North Carolina,,2022-03-11,21048400
North Carolina,,2022-03-12,21048400
North Carolina,,2022-03-13,21048400
North Carolina,,2022-03-14,21057400
North Carolina,,2022-03-15,21071100
North Carolina,,2022-03-16,21096800
North Carolina,,2022-03-17,21108000
North Carolina,,2022-03-18,21129600
North Carolina,,2022-03-19,21129600
North Carolina,,2022-03-20,21129600
North Carolina,,2022-03-21,21129600
North Carolina,,2022-03-22,21129600
North Carolina,,2022-03-23,21182500
North Carolina,,2022-03-24,21189400
North Carolina,,2022-03-25,21194600
North Carolina,,2022-03-26,21224500
North Carolina,,2022-03-27,21224500
North Carolina,,2022-03-28,21224500
North Carolina,,2022-03-29,21244300
North Carolina,,2022-03-30,21274600
North Carolina,,2022-03-31,21285900
North Carolina,,2022-04-01,21286300
North Carolina,,2022-04-02,21362700
North Carolina,,2022-04-03,21362700
North Carolina,,2022-04-04,21362700
North Carolina,,2022-04-05,21370300
North Carolina,,2022-04-06,21425800
North Carolina,,2022-04-07,21451600
North Carolina,,2022-04-08,21504800
North Carolina,,2022-04-09,21504800
North Carolina,,2022-04-10,21580900
North Carolina,,2022-04-11,21580900
North Carolina,,2022-04-12,21602200
North Carolina,,2022-04-13,21661500
North Carolina,,2022-04-14,21681400
North Carolina,,2022-04-15,21712100
North Carolina,,2022-04-17,21751200
North Carolina,,2022-04-18,21751200
North Carolina,,2022-04-19,21756400
North Carolina,,2022-04-20,21795400
North Carolina,,2022-04-21,21864100
North Carolina,,2022-04-23,21940000
North Carolina,,2022-04-24,21940000
North Carolina,,2022-04-25,21940000
North Carolina,,2022-04-26,21970700
North Carolina,,2022-04-27,22007900
North Carolina,,2022-04-29,22058700
North Carolina,,2022-04-30,22079600
North Carolina,,2022-05-01,22079900
North Carolina,,2022-05-02,22079900
North Carolina,,2022-05-03,22106000
North Carolina,,2022-05-04,22152300
North Carolina,,2022-05-05,22175200
North Carolina,,2022-05-06,22208600
North Carolina,,2022-05-07,22221000
North Carolina,,2022-05-08,22221300
North Carolina,,2022-05-09,22221300
North Carolina,,2022-05-10,22252200
North Carolina,,2022-05-12,22317500
North Carolina,,2022-05-13,22342000
North Carolina,,2022-05-14,22364500
North Carolina,,2022-05-15,22364500
North Carolina,,2022-05-16,22364500
North Carolina,,2022-05-17,22382100
North Carolina,,2022-05-18,22418000
North Carolina,,2022-05-19,22444500
North Carolina,,2022-05-20,22484800
North Carolina,,2022-05-21,22519900
North Carolina,,2022-05-22,22519900
North Carolina,,2022-05-23,22519900
North Carolina,,2022-05-24,22555200
North Carolina,,2022-05-25,22622800
North Carolina,,2022-05-26,22653300
North Carolina,,2022-05-27,22688200
North Carolina,,2022-05-31,22714100
North Carolina,,2022-06-01,22719700
North Carolina,,2022-06-02,22787200
North Carolina,,2022-06-03,22806800
North Carolina,,2022-06-04,22849800
North Carolina,,2022-06-05,22850100
North Carolina,,2022-06-06,22850100
North Carolina,,2022-06-07,22873500
North Carolina,,2022-06-08,22910300
North Carolina,,2022-06-09,22935500
North Carolina,,2022-06-10,22958000
North Carolina,,2022-06-11,22978400
North Carolina,,2022-06-12,22978400
North Carolina,,2022-06-13,22978400
North Carolina,,2022-06-14,22998900
North Carolina,,2022-06-15,23049800
North Carolina,,2022-06-16,23068300
North Carolina,,2022-06-22,23200600
North Carolina,,2022-06-29,23464600
North Carolina,,2022-07-06,23554900
North Carolina,,2022-07-13,23747500
North Carolina,,2022-07-20,23908900
North Carolina,,2022-07-27,24067720
North Carolina,,2022-08-03,24244920
North Carolina,,2022-08-10,24395820
North Carolina,,2022-08-17,24533620
North Carolina,,2022-08-24,24629320
North Carolina,,2022-08-31,24745420
North Carolina,,2022-09-07,24965820
North Carolina,,2022-09-14,25554520
North Carolina,,2022-09-21,25847220
North Carolina,,2022-09-28,26227220
North Carolina,,2022-10-05,26477820
North Carolina,,2022-10-12,26791620
North Carolina,,2022-10-19,27139920
North Carolina,,2022-10-26,27380920
North Carolina,,2022-11-02,28450830
North Carolina,,2023-04-19,30093850
North Carolina,,2023-04-26,30151230
North Carolina,,2023-05-03,30225790
North Carolina,,2023-05-10,30278310
North Dakota,,2021-01-12,53525
North Dakota,,2021-01-13,66725
North Dakota,,2021-01-14,68675
North Dakota,,2021-01-15,68675
North Dakota,,2021-01-19,68675
North Dakota,,2021-01-20,78150
North Dakota,,2021-01-21,82850
North Dakota,,2021-01-22,86750
North Dakota,,2021-01-23,86750
North Dakota,,2021-01-24,86750
North Dakota,,2021-01-25,86750
North Dakota,,2021-01-26,86750
North Dakota,,2021-01-27,96425
North Dakota,,2021-01-28,105900
North Dakota,,2021-01-29,106875
North Dakota,,2021-01-30,108050
North Dakota,,2021-01-31,108050
North Dakota,,2021-02-01,108050
North Dakota,,2021-02-02,122050
North Dakota,,2021-02-03,122150
North Dakota,,2021-02-04,131625
North Dakota,,2021-02-05,131625
North Dakota,,2021-02-06,131625
North Dakota,,2021-02-07,131625
North Dakota,,2021-02-08,131625
North Dakota,,2021-02-09,143400
North Dakota,,2021-02-10,143400
North Dakota,,2021-02-11,155375
North Dakota,,2021-02-12,155375
North Dakota,,2021-02-13,155375
North Dakota,,2021-02-14,155375
North Dakota,,2021-02-16,162175
North Dakota,,2021-02-17,163150
North Dakota,,2021-02-18,163150
North Dakota,,2021-02-19,192100
North Dakota,,2021-02-20,198650
North Dakota,,2021-02-22,198650
North Dakota,,2021-02-23,217480
North Dakota,,2021-02-24,233550
North Dakota,,2021-02-25,241100
North Dakota,,2021-02-26,245200
North Dakota,,2021-02-27,246570
North Dakota,,2021-02-28,246570
North Dakota,,2021-03-01,246570
North Dakota,,2021-03-02,266470
North Dakota,,2021-03-03,269610
North Dakota,,2021-03-04,289160
North Dakota,,2021-03-05,293900
North Dakota,,2021-03-06,299900
North Dakota,,2021-03-07,299900
North Dakota,,2021-03-08,299900
North Dakota,,2021-03-09,318530
North Dakota,,2021-03-10,321600
North Dakota,,2021-03-11,339590
North Dakota,,2021-03-12,343200
North Dakota,,2021-03-13,344370
North Dakota,,2021-03-14,344170
North Dakota,,2021-03-15,344170
North Dakota,,2021-03-16,362400
North Dakota,,2021-03-17,367000
North Dakota,,2021-03-18,385630
North Dakota,,2021-03-19,390610
North Dakota,,2021-03-20,390610
North Dakota,,2021-03-21,390610
North Dakota,,2021-03-22,390610
North Dakota,,2021-03-23,410240
North Dakota,,2021-03-24,412210
North Dakota,,2021-03-25,423440
North Dakota,,2021-03-26,437720
North Dakota,,2021-03-27,437720
North Dakota,,2021-03-28,437720
North Dakota,,2021-03-29,437720
North Dakota,,2021-03-30,463590
North Dakota,,2021-03-31,464690
North Dakota,,2021-04-01,478620
North Dakota,,2021-04-02,490330
North Dakota,,2021-04-03,490330
North Dakota,,2021-04-04,490330
North Dakota,,2021-04-05,490330
North Dakota,,2021-04-06,521030
North Dakota,,2021-04-07,522430
North Dakota,,2021-04-08,535460
North Dakota,,2021-04-09,546570
North Dakota,,2021-04-10,547170
North Dakota,,2021-04-11,547170
North Dakota,,2021-04-12,547170
North Dakota,,2021-04-13,559860
North Dakota,,2021-04-14,561930
North Dakota,,2021-04-15,579200
North Dakota,,2021-04-16,587940
North Dakota,,2021-04-17,590480
North Dakota,,2021-04-18,590480
North Dakota,,2021-04-19,590480
North Dakota,,2021-04-20,598530
North Dakota,,2021-04-21,601100
North Dakota,,2021-04-22,620830
North Dakota,,2021-04-23,624340
North Dakota,,2021-04-24,626540
North Dakota,,2021-04-25,626540
North Dakota,,2021-04-26,626540
North Dakota,,2021-04-27,627810
North Dakota,,2021-04-28,631580
North Dakota,,2021-04-29,641960
North Dakota,,2021-04-30,643330
North Dakota,,2021-05-01,645930
North Dakota,,2021-05-02,645930
North Dakota,,2021-05-03,645930
North Dakota,,2021-05-04,647200
North Dakota,,2021-05-05,649500
North Dakota,,2021-05-06,653100
North Dakota,,2021-05-07,653100
North Dakota,,2021-05-08,654800
North Dakota,,2021-05-09,654800
North Dakota,,2021-05-10,654800
North Dakota,,2021-05-11,660750
North Dakota,,2021-05-12,663320
North Dakota,,2021-05-13,663320
North Dakota,,2021-05-14,664790
North Dakota,,2021-05-15,664790
North Dakota,,2021-05-16,664790
North Dakota,,2021-05-17,664790
North Dakota,,2021-05-18,670640
North Dakota,,2021-05-19,672440
North Dakota,,2021-05-20,672440
North Dakota,,2021-05-21,676050
North Dakota,,2021-05-22,676250
North Dakota,,2021-05-23,676250
North Dakota,,2021-05-24,676250
North Dakota,,2021-05-25,683770
North Dakota,,2021-05-26,684070
North Dakota,,2021-05-27,684070
North Dakota,,2021-05-28,684070
North Dakota,,2021-05-29,688750
North Dakota,,2021-05-30,688750
North Dakota,,2021-06-01,688750
North Dakota,,2021-06-02,688750
North Dakota,,2021-06-03,689550
North Dakota,,2021-06-04,689750
North Dakota,,2021-06-05,695930
North Dakota,,2021-06-06,695930
North Dakota,,2021-06-07,695930
North Dakota,,2021-06-08,699640
North Dakota,,2021-06-09,700440
North Dakota,,2021-06-10,700440
North Dakota,,2021-06-11,700440
North Dakota,,2021-06-12,702640
North Dakota,,2021-06-13,702640
North Dakota,,2021-06-14,702640
North Dakota,,2021-06-15,707420
North Dakota,,2021-06-16,707820
North Dakota,,2021-06-17,708420
North Dakota,,2021-06-18,708660
North Dakota,,2021-06-19,709060
North Dakota,,2021-06-20,709060
North Dakota,,2021-06-21,709060
North Dakota,,2021-06-22,709360
North Dakota,,2021-06-23,709860
North Dakota,,2021-06-24,710060
North Dakota,,2021-06-25,711430
North Dakota,,2021-06-26,713330
North Dakota,,2021-06-27,713330
North Dakota,,2021-06-28,713330
North Dakota,,2021-06-29,718110
North Dakota,,2021-06-30,718310
North Dakota,,2021-07-01,718510
North Dakota,,2021-07-02,718510
North Dakota,,2021-07-03,718510
North Dakota,,2021-07-04,718510
North Dakota,,2021-07-06,718510
North Dakota,,2021-07-07,718510
North Dakota,,2021-07-08,724160
North Dakota,,2021-07-09,724360
North Dakota,,2021-07-10,725160
North Dakota,,2021-07-11,725160
North Dakota,,2021-07-12,725160
North Dakota,,2021-07-13,725260
North Dakota,,2021-07-14,726210
North Dakota,,2021-07-15,726310
North Dakota,,2021-07-16,726510
North Dakota,,2021-07-20,727460
North Dakota,,2021-07-21,727560
North Dakota,,2021-07-22,727660
North Dakota,,2021-07-23,729210
North Dakota,,2021-07-24,730510
North Dakota,,2021-07-25,730510
North Dakota,,2021-07-26,730510
North Dakota,,2021-07-27,730510
North Dakota,,2021-07-28,732860
North Dakota,,2021-07-29,733660
North Dakota,,2021-07-30,737360
North Dakota,,2021-07-31,738260
North Dakota,,2021-08-01,738260
North Dakota,,2021-08-02,738260
North Dakota,,2021-08-03,738540
North Dakota,,2021-08-04,745230
North Dakota,,2021-08-05,745230
North Dakota,,2021-08-06,746100
North Dakota,,2021-08-07,761540
North Dakota,,2021-08-08,761540
North Dakota,,2021-08-09,761540
North Dakota,,2021-08-10,761820
North Dakota,,2021-08-11,765470
North Dakota,,2021-08-12,765470
North Dakota,,2021-08-13,766960
North Dakota,,2021-08-14,767100
North Dakota,,2021-08-15,767100
North Dakota,,2021-08-16,767100
North Dakota,,2021-08-17,768360
North Dakota,,2021-08-18,769990
North Dakota,,2021-08-19,773360
North Dakota,,2021-08-20,778670
North Dakota,,2021-08-21,779120
North Dakota,,2021-08-22,779120
North Dakota,,2021-08-23,779120
North Dakota,,2021-08-24,779120
North Dakota,,2021-08-25,785280
North Dakota,,2021-08-26,809590
North Dakota,,2021-08-27,842490
North Dakota,,2021-08-28,843860
North Dakota,,2021-08-29,845260
North Dakota,,2021-08-30,845260
North Dakota,,2021-08-31,845400
North Dakota,,2021-09-01,851680
North Dakota,,2021-09-02,852850
North Dakota,,2021-09-03,855590
North Dakota,,2021-09-04,865350
North Dakota,,2021-09-07,865350
North Dakota,,2021-09-08,865350
North Dakota,,2021-09-09,870030
North Dakota,,2021-09-10,870130
North Dakota,,2021-09-11,871860
North Dakota,,2021-09-12,871860
North Dakota,,2021-09-13,871860
North Dakota,,2021-09-14,871860
North Dakota,,2021-09-15,885120
North Dakota,,2021-09-16,885320
North Dakota,,2021-09-17,893910
North Dakota,,2021-09-18,903210
North Dakota,,2021-09-19,903210
North Dakota,,2021-09-20,903210
North Dakota,,2021-09-21,903630
North Dakota,,2021-09-22,908810
North Dakota,,2021-09-23,913500
North Dakota,,2021-09-24,913920
North Dakota,,2021-09-25,916750
North Dakota,,2021-09-26,916750
North Dakota,,2021-09-27,916750
North Dakota,,2021-09-28,917270
North Dakota,,2021-09-29,920410
North Dakota,,2021-09-30,921580
North Dakota,,2021-10-01,929180
North Dakota,,2021-10-02,932610
North Dakota,,2021-10-03,932610
North Dakota,,2021-10-04,932610
North Dakota,,2021-10-05,932610
North Dakota,,2021-10-06,938850
North Dakota,,2021-10-07,938950
North Dakota,,2021-10-08,947340
North Dakota,,2021-10-09,955150
North Dakota,,2021-10-12,955150
North Dakota,,2021-10-13,960470
North Dakota,,2021-10-14,972570
North Dakota,,2021-10-15,974040
North Dakota,,2021-10-16,975140
North Dakota,,2021-10-17,974840
North Dakota,,2021-10-18,974840
North Dakota,,2021-10-19,974980
North Dakota,,2021-10-20,987440
North Dakota,,2021-10-21,990780
North Dakota,,2021-10-27,1004390
North Dakota,,2021-10-28,1015540
North Dakota,,2021-10-29,1018620
North Dakota,,2021-10-30,1027300
North Dakota,,2021-10-31,1027300
North Dakota,,2021-11-01,1027300
North Dakota,,2021-11-02,1049610
North Dakota,,2021-11-03,1058810
North Dakota,,2021-11-04,1064410
North Dakota,,2021-11-05,1078510
North Dakota,,2021-11-06,1080390
North Dakota,,2021-11-07,1080390
North Dakota,,2021-11-08,1080390
North Dakota,,2021-11-09,1091870
North Dakota,,2021-11-10,1094830
North Dakota,,2021-11-12,1108080
North Dakota,,2021-11-13,1108380
North Dakota,,2021-11-14,1108380
North Dakota,,2021-11-15,1108080
North Dakota,,2021-11-16,1109080
North Dakota,,2021-11-17,1112350
North Dakota,,2021-11-18,1118420
North Dakota,,2021-11-19,1120610
North Dakota,,2021-11-20,1121890
North Dakota,,2021-11-21,1121890
North Dakota,,2021-11-22,1121890
North Dakota,,2021-11-23,1122690
North Dakota,,2021-11-24,1141360
North Dakota,,2021-11-29,1141360
North Dakota,,2021-11-30,1147730
North Dakota,,2021-12-01,1151420
North Dakota,,2021-12-02,1153520
North Dakota,,2021-12-03,1158890
North Dakota,,2021-12-04,1164450
North Dakota,,2021-12-05,1164170
North Dakota,,2021-12-06,1164030
North Dakota,,2021-12-07,1164530
North Dakota,,2021-12-08,1174070
North Dakota,,2021-12-09,1175490
North Dakota,,2021-12-10,1177600
North Dakota,,2021-12-11,1180100
North Dakota,,2021-12-12,1180100
North Dakota,,2021-12-13,1180100
North Dakota,,2021-12-14,1180300
North Dakota,,2021-12-15,1185880
North Dakota,,2021-12-16,1184810
North Dakota,,2021-12-17,1191660
North Dakota,,2021-12-18,1192110
North Dakota,,2021-12-19,1190570
North Dakota,,2021-12-20,1190430
North Dakota,,2021-12-21,1189360
North Dakota,,2021-12-22,1193710
North Dakota,,2021-12-23,1190820
North Dakota,,2021-12-27,1188440
North Dakota,,2021-12-28,1188440
North Dakota,,2021-12-29,1191240
North Dakota,,2021-12-30,1191500
North Dakota,,2022-01-04,1179940
North Dakota,,2022-01-05,1193740
North Dakota,,2022-01-06,1219960
North Dakota,,2022-01-07,1219960
North Dakota,,2022-01-08,1222060
North Dakota,,2022-01-09,1222860
North Dakota,,2022-01-10,1222860
North Dakota,,2022-01-11,1225760
North Dakota,,2022-01-12,1231960
North Dakota,,2022-01-13,1232660
North Dakota,,2022-01-14,1236160
North Dakota,,2022-01-15,1236460
North Dakota,,2022-01-18,1236460
North Dakota,,2022-01-19,1251760
North Dakota,,2022-01-20,1253360
North Dakota,,2022-01-21,1255560
North Dakota,,2022-01-22,1265660
North Dakota,,2022-01-23,1265660
North Dakota,,2022-01-24,1265660
North Dakota,,2022-01-25,1266860
North Dakota,,2022-01-26,1270060
North Dakota,,2022-01-27,1270560
North Dakota,,2022-01-28,1272360
North Dakota,,2022-01-29,1275160
North Dakota,,2022-01-30,1275160
North Dakota,,2022-01-31,1275160
North Dakota,,2022-02-01,1275660
North Dakota,,2022-02-02,1281760
North Dakota,,2022-02-03,1282960
North Dakota,,2022-02-04,1282960
North Dakota,,2022-02-05,1283560
North Dakota,,2022-02-06,1283560
North Dakota,,2022-02-07,1283560
North Dakota,,2022-02-08,1288160
North Dakota,,2022-02-09,1300560
North Dakota,,2022-02-10,1300660
North Dakota,,2022-02-11,1302460
North Dakota,,2022-02-12,1302660
North Dakota,,2022-02-13,1303360
North Dakota,,2022-02-14,1303360
North Dakota,,2022-02-15,1304260
North Dakota,,2022-02-16,1306860
North Dakota,,2022-02-17,1309800
North Dakota,,2022-02-18,1310000
North Dakota,,2022-02-19,1310100
North Dakota,,2022-02-22,1310300
North Dakota,,2022-02-23,1310700
North Dakota,,2022-02-24,1311600
North Dakota,,2022-02-25,1312000
North Dakota,,2022-02-26,1312500
North Dakota,,2022-02-28,1312900
North Dakota,,2022-03-01,1313300
North Dakota,,2022-03-02,1313500
North Dakota,,2022-03-03,1314000
North Dakota,,2022-03-04,1314300
North Dakota,,2022-03-05,1314700
North Dakota,,2022-03-06,1314700
North Dakota,,2022-03-07,1314700
North Dakota,,2022-03-08,1315300
North Dakota,,2022-03-09,1316800
North Dakota,,2022-03-10,1316900
North Dakota,,2022-03-11,1317000
North Dakota,,2022-03-12,1317000
North Dakota,,2022-03-13,1317000
North Dakota,,2022-03-14,1317800
North Dakota,,2022-03-15,1317800
North Dakota,,2022-03-16,1318100
North Dakota,,2022-03-17,1318100
North Dakota,,2022-03-18,1318400
North Dakota,,2022-03-19,1318400
North Dakota,,2022-03-20,1318400
North Dakota,,2022-03-21,1318400
North Dakota,,2022-03-22,1318400
North Dakota,,2022-03-23,1322300
North Dakota,,2022-03-24,1323500
North Dakota,,2022-03-25,1328100
North Dakota,,2022-03-26,1329400
North Dakota,,2022-03-27,1329400
North Dakota,,2022-03-28,1329400
North Dakota,,2022-03-29,1329500
North Dakota,,2022-03-30,1332600
North Dakota,,2022-03-31,1336200
North Dakota,,2022-04-01,1336200
North Dakota,,2022-04-02,1353600
North Dakota,,2022-04-03,1353900
North Dakota,,2022-04-04,1353900
North Dakota,,2022-04-05,1361600
North Dakota,,2022-04-06,1363400
North Dakota,,2022-04-07,1363400
North Dakota,,2022-04-08,1363800
North Dakota,,2022-04-09,1363800
North Dakota,,2022-04-10,1365100
North Dakota,,2022-04-11,1365100
North Dakota,,2022-04-12,1366300
North Dakota,,2022-04-13,1366400
North Dakota,,2022-04-14,1366700
North Dakota,,2022-04-15,1367000
North Dakota,,2022-04-17,1371200
North Dakota,,2022-04-18,1371200
North Dakota,,2022-04-19,1371200
North Dakota,,2022-04-20,1377100
North Dakota,,2022-04-21,1377400
North Dakota,,2022-04-23,1379800
North Dakota,,2022-04-24,1379800
North Dakota,,2022-04-25,1379800
North Dakota,,2022-04-26,1380300
North Dakota,,2022-04-27,1385100
North Dakota,,2022-04-29,1386800
North Dakota,,2022-04-30,1391400
North Dakota,,2022-05-01,1391400
North Dakota,,2022-05-02,1391400
North Dakota,,2022-05-03,1391900
North Dakota,,2022-05-04,1398500
North Dakota,,2022-05-05,1399000
North Dakota,,2022-05-06,1401200
North Dakota,,2022-05-07,1402200
North Dakota,,2022-05-08,1402200
North Dakota,,2022-05-09,1402200
North Dakota,,2022-05-10,1402600
North Dakota,,2022-05-12,1403400
North Dakota,,2022-05-13,1407900
North Dakota,,2022-05-14,1411600
North Dakota,,2022-05-15,1411600
North Dakota,,2022-05-16,1411600
North Dakota,,2022-05-17,1411900
North Dakota,,2022-05-18,1414100
North Dakota,,2022-05-19,1414200
North Dakota,,2022-05-20,1415200
North Dakota,,2022-05-21,1415800
North Dakota,,2022-05-22,1415800
North Dakota,,2022-05-23,1415800
North Dakota,,2022-05-25,1422800
North Dakota,,2022-05-26,1424900
North Dakota,,2022-05-27,1429800
North Dakota,,2022-05-31,1430000
North Dakota,,2022-06-01,1430300
North Dakota,,2022-06-02,1433400
North Dakota,,2022-06-03,1433700
North Dakota,,2022-06-04,1438500
North Dakota,,2022-06-05,1438500
North Dakota,,2022-06-06,1438500
North Dakota,,2022-06-07,1439300
North Dakota,,2022-06-08,1442900
North Dakota,,2022-06-09,1443700
North Dakota,,2022-06-10,1444600
North Dakota,,2022-06-11,1445700
North Dakota,,2022-06-12,1445700
North Dakota,,2022-06-13,1445700
North Dakota,,2022-06-14,1446000
North Dakota,,2022-06-15,1449600
North Dakota,,2022-06-16,1449600
North Dakota,,2022-06-22,1462800
North Dakota,,2022-06-29,1474100
North Dakota,,2022-07-06,1481500
North Dakota,,2022-07-13,1490200
North Dakota,,2022-07-20,1499800
North Dakota,,2022-07-27,1509000
North Dakota,,2022-08-03,1520700
North Dakota,,2022-08-10,1528600
North Dakota,,2022-08-17,1539000
North Dakota,,2022-08-24,1547400
North Dakota,,2022-08-31,1557800
North Dakota,,2022-09-07,1584000
North Dakota,,2022-09-14,1605600
North Dakota,,2022-09-21,1619500
North Dakota,,2022-09-28,1650400
North Dakota,,2022-10-05,1666800
North Dakota,,2022-10-12,1676800
North Dakota,,2022-10-19,1705000
North Dakota,,2022-10-26,1722500
North Dakota,,2022-11-02,1746880
North Dakota,,2022-11-09,1753700
North Dakota,,2022-11-16,1766900
North Dakota,,2022-11-23,1779650
North Dakota,,2022-11-30,1783950
North Dakota,,2022-12-07,1794020
North Dakota,,2022-12-14,1801720
North Dakota,,2022-12-21,1811980
North Dakota,,2022-12-28,1819400
North Dakota,,2023-01-04,1822740
North Dakota,,2023-01-11,1835230
North Dakota,,2023-01-18,1839800
North Dakota,,2023-01-25,1847480
North Dakota,,2023-02-01,1850760
North Dakota,,2023-02-08,1857430
North Dakota,,2023-02-15,1862670
North Dakota,,2023-02-22,1865880
North Dakota,,2023-03-01,1870480
North Dakota,,2023-03-08,1875990
North Dakota,,2023-03-15,1876870
North Dakota,,2023-03-22,1882400
North Dakota,,2023-03-29,1884730
North Dakota,,2023-04-05,1889190
North Dakota,,2023-04-12,1896470
North Dakota,,2023-04-19,1898390
North Dakota,,2023-04-26,1901820
North Dakota,,2023-05-03,1908130
North Dakota,,2023-05-10,1910860
Northern Mariana Islands,MNP,2021-01-12,18650
Northern Mariana Islands,MNP,2021-01-13,18650
Northern Mariana Islands,MNP,2021-01-14,18650
Northern Mariana Islands,MNP,2021-01-15,18650
Northern Mariana Islands,MNP,2021-01-19,18650
Northern Mariana Islands,MNP,2021-01-20,18650
Northern Mariana Islands,MNP,2021-01-21,18650
Northern Mariana Islands,MNP,2021-01-22,18650
Northern Mariana Islands,MNP,2021-01-23,18650
Northern Mariana Islands,MNP,2021-01-24,18650
Northern Mariana Islands,MNP,2021-01-25,18650
Northern Mariana Islands,MNP,2021-01-26,18650
Northern Mariana Islands,MNP,2021-01-27,18650
Northern Mariana Islands,MNP,2021-01-28,18650
Northern Mariana Islands,MNP,2021-01-29,18650
